graph_id,graph_edge_list
963,"[[7, 5], [7, 17], [7, 0], [7, 11], [7, 3], [7, 10], [7, 13], [7, 14], [7, 9], [7, 12], [7, 15], [7, 2], [7, 1], [7, 16], [7, 6], [7, 8], [7, 4], [5, 17], [5, 0], [5, 11], [5, 3], [5, 10], [5, 13], [5, 14], [5, 9], [5, 12], [5, 15], [5, 2], [5, 1], [5, 16], [5, 6], [5, 8], [5, 4], [15, 0], [15, 2], [15, 3], [15, 10], [15, 13], [15, 14], [15, 9], [15, 12], [15, 17], [15, 11], [15, 1], [15, 16], [15, 6], [15, 8], [15, 4], [0, 10], [0, 11], [0, 3], [0, 13], [0, 14], [0, 9], [0, 12], [0, 17], [0, 2], [0, 1], [0, 16], [0, 6], [0, 8], [0, 4], [2, 11], [2, 3], [2, 10], [2, 13], [2, 14], [2, 9], [2, 12], [2, 17], [2, 1], [2, 16], [2, 6], [2, 8], [2, 4], [3, 8], [3, 10], [3, 13], [3, 12], [3, 9], [3, 14], [3, 17], [3, 11], [3, 1], [3, 16], [3, 6], [3, 4], [10, 13], [10, 14], [10, 9], [10, 12], [10, 17], [10, 11], [10, 1], [10, 16], [10, 6], [10, 8], [10, 4], [13, 17], [13, 14], [13, 9], [13, 12], [13, 11], [13, 1], [13, 16], [13, 6], [13, 8], [13, 4], [14, 17], [14, 12], [14, 9], [14, 11], [14, 1], [14, 16], [14, 6], [14, 8], [14, 4], [9, 16], [9, 12], [9, 17], [9, 11], [9, 1], [9, 6], [9, 8], [9, 4], [12, 17], [12, 11], [12, 1], [12, 16], [12, 6], [12, 8], [12, 4], [17, 11], [17, 1], [17, 16], [17, 6], [17, 8], [17, 4], [11, 1], [11, 16], [11, 6], [11, 8], [11, 4], [1, 16], [1, 6], [1, 8], [1, 4], [16, 6], [16, 8], [16, 4], [6, 8], [6, 4], [8, 4]]"
964,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
965,"[[7, 1], [7, 2], [7, 3], [7, 5], [7, 9], [5, 1], [5, 2], [5, 3], [5, 9], [0, 10], [0, 11], [0, 3], [0, 6], [0, 8], [0, 4], [11, 10], [11, 3], [11, 6], [11, 8], [11, 4], [3, 1], [3, 9], [3, 2], [3, 8], [3, 10], [3, 6], [3, 4], [10, 6], [10, 8], [10, 4], [1, 9], [1, 2], [2, 9], [6, 8], [6, 4], [8, 4]]"
966,"[[1, 7], [1, 5], [1, 0], [1, 9], [1, 2], [1, 3], [1, 6], [1, 8], [1, 4], [7, 9], [7, 3], [7, 8], [7, 0], [5, 2], [5, 6], [5, 4], [0, 9], [0, 3], [0, 8], [9, 3], [9, 8], [2, 6], [2, 4], [3, 8], [6, 4]]"
967,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
968,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
969,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
97,"[[7, 5], [7, 10], [7, 2], [7, 3], [7, 0], [7, 13], [7, 14], [7, 1], [7, 12], [7, 11], [7, 9], [7, 6], [7, 8], [7, 4], [5, 0], [5, 1], [5, 11], [5, 3], [5, 10], [5, 8], [5, 14], [5, 4], [0, 10], [0, 1], [0, 11], [0, 3], [0, 8], [0, 14], [0, 4], [11, 14], [3, 1], [3, 8], [3, 10], [3, 4], [10, 1], [10, 8], [10, 4], [13, 9], [13, 2], [13, 6], [13, 12], [9, 2], [9, 12], [9, 6], [12, 2], [12, 6], [2, 6], [1, 8], [1, 4], [8, 4]]"
970,"[[7, 5], [7, 0], [7, 1], [7, 2], [7, 3], [7, 6], [7, 8], [7, 4], [5, 3], [5, 0], [0, 3], [1, 2], [1, 6], [1, 8], [1, 4], [2, 6], [2, 8], [2, 4], [6, 8], [6, 4], [8, 4]]"
971,"[[28, 7], [28, 5], [28, 17], [28, 29], [28, 0], [28, 3], [28, 31], [28, 13], [28, 24], [28, 9], [28, 18], [28, 12], [28, 19], [28, 1], [28, 30], [28, 21], [28, 25], [28, 20], [28, 10], [28, 2], [28, 14], [28, 26], [28, 15], [28, 11], [28, 16], [28, 27], [28, 23], [28, 6], [28, 22], [28, 8], [28, 4], [7, 5], [7, 17], [7, 29], [7, 0], [7, 3], [7, 31], [7, 13], [7, 24], [7, 9], [7, 18], [7, 12], [7, 19], [7, 1], [7, 30], [7, 21], [7, 25], [7, 20], [7, 10], [7, 11], [7, 14], [7, 26], [7, 15], [7, 2], [7, 16], [7, 27], [7, 23], [7, 6], [7, 22], [7, 8], [7, 4], [5, 17], [5, 29], [5, 0], [5, 3], [5, 31], [5, 13], [5, 24], [5, 9], [5, 25], [5, 12], [5, 19], [5, 1], [5, 30], [5, 21], [5, 22], [5, 20], [5, 10], [5, 11], [5, 14], [5, 18], [5, 15], [5, 2], [5, 16], [5, 27], [5, 23], [5, 6], [5, 26], [5, 8], [5, 4], [17, 29], [17, 0], [17, 3], [17, 31], [17, 13], [17, 24], [17, 9], [17, 18], [17, 12], [17, 19], [17, 1], [17, 30], [17, 21], [17, 25], [17, 20], [17, 10], [17, 2], [17, 14], [17, 26], [17, 15], [17, 11], [17, 16], [17, 27], [17, 23], [17, 6], [17, 22], [17, 8], [17, 4], [29, 0], [29, 3], [29, 31], [29, 13], [29, 24], [29, 9], [29, 18], [29, 12], [29, 19], [29, 1], [29, 30], [29, 21], [29, 25], [29, 20], [29, 10], [29, 2], [29, 14], [29, 26], [29, 15], [29, 11], [29, 16], [29, 27], [29, 23], [29, 6], [29, 22], [29, 8], [29, 4], [0, 3], [0, 31], [0, 13], [0, 24], [0, 9], [0, 18], [0, 12], [0, 19], [0, 1], [0, 30], [0, 21], [0, 25], [0, 20], [0, 10], [0, 11], [0, 14], [0, 26], [0, 15], [0, 2], [0, 16], [0, 27], [0, 23], [0, 6], [0, 22], [0, 8], [0, 4], [3, 8], [3, 31], [3, 13], [3, 24], [3, 9], [3, 18], [3, 12], [3, 19], [3, 1], [3, 30], [3, 21], [3, 25], [3, 20], [3, 10], [3, 11], [3, 14], [3, 26], [3, 15], [3, 2], [3, 16], [3, 27], [3, 23], [3, 6], [3, 22], [3, 4], [31, 13], [31, 24], [31, 9], [31, 18], [31, 12], [31, 19], [31, 1], [31, 30], [31, 21], [31, 25], [31, 20], [31, 10], [31, 2], [31, 14], [31, 26], [31, 15], [31, 11], [31, 16], [31, 27], [31, 23], [31, 6], [31, 22], [31, 8], [31, 4], [13, 24], [13, 9], [13, 18], [13, 12], [13, 19], [13, 1], [13, 30], [13, 21], [13, 25], [13, 20], [13, 10], [13, 2], [13, 14], [13, 26], [13, 15], [13, 11], [13, 16], [13, 27], [13, 23], [13, 6], [13, 22], [13, 8], [13, 4], [24, 9], [24, 18], [24, 12], [24, 19], [24, 1], [24, 30], [24, 21], [24, 25], [24, 20], [24, 10], [24, 2], [24, 14], [24, 26], [24, 15], [24, 11], [24, 16], [24, 27], [24, 23], [24, 6], [24, 22], [24, 8], [24, 4], [9, 18], [9, 12], [9, 19], [9, 1], [9, 30], [9, 21], [9, 25], [9, 20], [9, 10], [9, 11], [9, 14], [9, 26], [9, 15], [9, 2], [9, 16], [9, 27], [9, 23], [9, 6], [9, 22], [9, 8], [9, 4], [18, 22], [18, 12], [18, 19], [18, 1], [18, 30], [18, 21], [18, 25], [18, 20], [18, 10], [18, 2], [18, 14], [18, 15], [18, 11], [18, 16], [18, 27], [18, 23], [18, 6], [18, 26], [18, 8], [18, 4], [12, 19], [12, 1], [12, 30], [12, 21], [12, 25], [12, 20], [12, 10], [12, 2], [12, 14], [12, 26], [12, 15], [12, 11], [12, 16], [12, 27], [12, 23], [12, 6], [12, 22], [12, 8], [12, 4], [19, 1], [19, 30], [19, 21], [19, 25], [19, 20], [19, 10], [19, 2], [19, 14], [19, 26], [19, 15], [19, 11], [19, 16], [19, 27], [19, 23], [19, 6], [19, 22], [19, 8], [19, 4], [1, 30], [1, 21], [1, 25], [1, 20], [1, 10], [1, 11], [1, 14], [1, 26], [1, 15], [1, 2], [1, 16], [1, 27], [1, 23], [1, 6], [1, 22], [1, 8], [1, 4], [30, 21], [30, 25], [30, 20], [30, 10], [30, 2], [30, 14], [30, 26], [30, 15], [30, 11], [30, 16], [30, 27], [30, 23], [30, 6], [30, 22], [30, 8], [30, 4], [21, 25], [21, 20], [21, 10], [21, 2], [21, 14], [21, 26], [21, 15], [21, 11], [21, 16], [21, 27], [21, 23], [21, 6], [21, 22], [21, 8], [21, 4], [25, 22], [25, 20], [25, 10], [25, 2], [25, 14], [25, 15], [25, 11], [25, 16], [25, 27], [25, 23], [25, 6], [25, 26], [25, 8], [25, 4], [20, 10], [20, 2], [20, 14], [20, 26], [20, 15], [20, 11], [20, 16], [20, 27], [20, 23], [20, 6], [20, 22], [20, 8], [20, 4], [10, 11], [10, 14], [10, 26], [10, 15], [10, 2], [10, 16], [10, 27], [10, 23], [10, 6], [10, 22], [10, 8], [10, 4], [2, 11], [2, 14], [2, 26], [2, 15], [2, 16], [2, 27], [2, 23], [2, 6], [2, 22], [2, 8], [2, 4], [14, 26], [14, 15], [14, 11], [14, 16], [14, 27], [14, 23], [14, 6], [14, 22], [14, 8], [14, 4], [26, 15], [26, 11], [26, 16], [26, 27], [26, 23], [26, 6], [26, 22], [26, 8], [26, 4], [15, 11], [15, 16], [15, 27], [15, 23], [15, 6], [15, 22], [15, 8], [15, 4], [11, 16], [11, 27], [11, 23], [11, 6], [11, 22], [11, 8], [11, 4], [16, 27], [16, 23], [16, 6], [16, 22], [16, 8], [16, 4], [27, 23], [27, 6], [27, 22], [27, 8], [27, 4], [23, 6], [23, 22], [23, 8], [23, 4], [6, 22], [6, 8], [6, 4], [22, 8], [22, 4], [8, 4]]"
972,"[[7, 5], [7, 0], [7, 1], [7, 2], [7, 3], [7, 6], [7, 8], [7, 4], [5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 8], [0, 4], [1, 2], [1, 3], [1, 6], [1, 8], [1, 4], [2, 3], [2, 6], [2, 8], [2, 4], [3, 8], [3, 6], [3, 4], [6, 8], [6, 4], [8, 4]]"
973,"[[1, 2], [1, 8], [1, 5], [1, 6], [7, 5], [7, 10], [7, 9], [7, 3], [7, 0], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 10], [5, 6], [5, 8], [5, 4], [0, 10], [0, 9], [0, 3], [0, 4], [9, 10], [9, 3], [9, 4], [2, 8], [2, 6], [3, 10], [3, 4], [10, 4], [6, 8]]"
974,"[[7, 9], [7, 2], [7, 5], [7, 0], [5, 9], [5, 2], [5, 0], [0, 9], [0, 2], [11, 1], [11, 9], [11, 3], [11, 6], [3, 1], [3, 6], [3, 9], [10, 9], [10, 8], [10, 4], [1, 9], [1, 6], [2, 9], [9, 6], [9, 8], [9, 4], [8, 4]]"
975,"[[7, 2], [7, 9], [7, 11], [7, 3], [7, 10], [7, 8], [7, 12], [5, 1], [5, 8], [5, 0], [5, 6], [5, 4], [0, 1], [0, 8], [0, 6], [0, 4], [11, 10], [11, 9], [11, 2], [11, 3], [11, 8], [11, 12], [3, 10], [3, 9], [3, 2], [3, 8], [3, 12], [10, 9], [10, 2], [10, 8], [10, 12], [12, 9], [12, 2], [12, 8], [1, 4], [1, 8], [1, 6], [2, 9], [2, 8], [9, 8], [6, 4], [6, 8], [8, 4]]"
976,"[[1, 9], [1, 2], [1, 7], [1, 8], [1, 10], [7, 9], [7, 8], [7, 10], [7, 2], [5, 2], [5, 3], [5, 0], [5, 6], [5, 4], [0, 2], [0, 3], [0, 6], [0, 4], [9, 2], [9, 8], [9, 10], [2, 3], [2, 10], [2, 6], [2, 8], [2, 4], [3, 4], [3, 6], [10, 8], [6, 4]]"
977,"[[7, 2], [7, 3], [7, 8], [7, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 2], [0, 3], [0, 8], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 8], [2, 4], [3, 8], [3, 6], [3, 4], [6, 4]]"
978,"[[1, 7], [1, 5], [1, 0], [1, 9], [1, 2], [1, 3], [1, 6], [1, 8], [1, 4], [7, 5], [7, 0], [7, 9], [7, 2], [7, 3], [7, 6], [7, 8], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 9], [0, 2], [0, 3], [0, 6], [0, 8], [0, 4], [9, 2], [9, 3], [9, 6], [9, 8], [9, 4], [2, 3], [2, 6], [2, 8], [2, 4], [3, 8], [3, 6], [3, 4], [6, 8], [6, 4], [8, 4]]"
979,"[[7, 1], [7, 2], [7, 3], [7, 9], [7, 4], [5, 0], [5, 1], [5, 11], [5, 8], [5, 10], [5, 6], [0, 10], [0, 1], [0, 11], [0, 8], [0, 6], [11, 10], [11, 1], [11, 8], [11, 6], [3, 1], [3, 2], [3, 9], [3, 4], [10, 1], [10, 8], [10, 6], [1, 9], [1, 2], [1, 6], [1, 8], [1, 4], [2, 9], [2, 4], [9, 4], [6, 8]]"
981,"[[7, 1], [7, 0], [7, 2], [7, 9], [7, 11], [7, 10], [5, 1], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 9], [0, 2], [0, 11], [0, 10], [11, 9], [11, 10], [11, 1], [11, 2], [3, 1], [3, 2], [3, 8], [3, 6], [3, 4], [10, 9], [10, 2], [1, 2], [1, 6], [1, 8], [1, 4], [2, 9], [2, 6], [2, 8], [2, 4], [6, 8], [6, 4], [8, 4]]"
983,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
986,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
987,"[[1, 9], [1, 7], [1, 4], [1, 3], [1, 0], [7, 9], [7, 3], [7, 0], [7, 4], [5, 2], [5, 3], [5, 6], [5, 8], [5, 10], [0, 9], [0, 3], [0, 4], [9, 3], [9, 4], [2, 8], [2, 6], [2, 3], [2, 10], [3, 8], [3, 10], [3, 6], [3, 4], [10, 6], [10, 8], [6, 8]]"
988,"[[7, 2], [7, 3], [7, 6], [7, 4], [5, 1], [5, 3], [5, 0], [0, 1], [0, 3], [1, 3], [2, 6], [2, 3], [2, 4], [3, 6], [3, 4], [6, 4]]"
989,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
99,"[[1, 7], [1, 5], [1, 0], [1, 9], [1, 2], [1, 3], [1, 6], [1, 8], [1, 4], [7, 5], [7, 0], [7, 9], [7, 2], [7, 3], [7, 6], [7, 8], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 9], [0, 2], [0, 3], [0, 6], [0, 8], [0, 4], [9, 2], [9, 3], [9, 6], [9, 8], [9, 4], [2, 3], [2, 6], [2, 8], [2, 4], [3, 8], [3, 6], [3, 4], [6, 8], [6, 4], [8, 4]]"
990,"[[28, 16], [28, 2], [28, 27], [28, 5], [28, 11], [7, 1], [7, 8], [7, 31], [7, 6], [7, 27], [5, 16], [5, 27], [5, 11], [5, 2], [17, 25], [17, 0], [17, 32], [17, 33], [17, 23], [17, 27], [17, 4], [29, 13], [29, 27], [29, 20], [29, 15], [29, 19], [0, 25], [0, 32], [0, 33], [0, 23], [0, 27], [0, 4], [32, 25], [32, 27], [32, 23], [32, 33], [32, 4], [3, 24], [3, 27], [3, 18], [3, 12], [3, 10], [31, 1], [31, 6], [31, 27], [31, 8], [13, 27], [13, 20], [13, 15], [13, 19], [24, 18], [24, 27], [24, 12], [24, 10], [9, 22], [9, 21], [9, 27], [9, 30], [9, 14], [9, 26], [18, 27], [18, 12], [18, 10], [12, 27], [12, 10], [19, 20], [19, 27], [19, 15], [1, 6], [1, 8], [1, 27], [30, 22], [30, 21], [30, 27], [30, 26], [30, 14], [27, 21], [27, 22], [27, 20], [27, 25], [27, 10], [27, 2], [27, 14], [27, 15], [27, 11], [27, 16], [27, 33], [27, 23], [27, 6], [27, 26], [27, 8], [27, 4], [21, 22], [21, 23], [21, 14], [21, 26], [22, 14], [22, 26], [20, 15], [25, 33], [25, 23], [25, 4], [2, 16], [2, 11], [14, 23], [14, 26], [11, 16], [33, 23], [33, 4], [23, 26], [23, 4], [6, 8]]"
993,"[[1, 9], [1, 2], [1, 5], [1, 6], [1, 10], [7, 0], [7, 3], [7, 4], [7, 8], [7, 10], [5, 9], [5, 10], [5, 6], [5, 2], [0, 10], [0, 3], [0, 8], [0, 4], [9, 2], [9, 6], [9, 10], [2, 6], [2, 10], [3, 10], [3, 4], [3, 8], [10, 6], [10, 8], [10, 4], [8, 4]]"
994,"[[28, 7], [28, 5], [28, 17], [28, 29], [28, 0], [28, 3], [28, 31], [28, 13], [28, 24], [28, 9], [28, 18], [28, 12], [28, 19], [28, 1], [28, 30], [28, 21], [28, 25], [28, 20], [28, 10], [28, 2], [28, 14], [28, 26], [28, 15], [28, 11], [28, 16], [28, 27], [28, 23], [28, 6], [28, 22], [28, 8], [28, 4], [7, 5], [7, 17], [7, 29], [7, 0], [7, 3], [7, 31], [7, 13], [7, 24], [7, 9], [7, 18], [7, 12], [7, 19], [7, 1], [7, 30], [7, 21], [7, 25], [7, 20], [7, 10], [7, 11], [7, 14], [7, 26], [7, 15], [7, 2], [7, 16], [7, 27], [7, 23], [7, 6], [7, 22], [7, 8], [7, 4], [5, 17], [5, 29], [5, 0], [5, 3], [5, 31], [5, 13], [5, 24], [5, 9], [5, 25], [5, 12], [5, 19], [5, 1], [5, 30], [5, 21], [5, 22], [5, 20], [5, 10], [5, 11], [5, 14], [5, 18], [5, 15], [5, 2], [5, 16], [5, 27], [5, 23], [5, 6], [5, 26], [5, 8], [5, 4], [17, 29], [17, 0], [17, 3], [17, 31], [17, 13], [17, 24], [17, 9], [17, 18], [17, 12], [17, 19], [17, 1], [17, 30], [17, 21], [17, 25], [17, 20], [17, 10], [17, 2], [17, 14], [17, 26], [17, 15], [17, 11], [17, 16], [17, 27], [17, 23], [17, 6], [17, 22], [17, 8], [17, 4], [29, 0], [29, 3], [29, 31], [29, 13], [29, 24], [29, 9], [29, 18], [29, 12], [29, 19], [29, 1], [29, 30], [29, 21], [29, 25], [29, 20], [29, 10], [29, 2], [29, 14], [29, 26], [29, 15], [29, 11], [29, 16], [29, 27], [29, 23], [29, 6], [29, 22], [29, 8], [29, 4], [0, 3], [0, 31], [0, 13], [0, 24], [0, 9], [0, 18], [0, 12], [0, 19], [0, 1], [0, 30], [0, 21], [0, 25], [0, 20], [0, 10], [0, 11], [0, 14], [0, 26], [0, 15], [0, 2], [0, 16], [0, 27], [0, 23], [0, 6], [0, 22], [0, 8], [0, 4], [3, 8], [3, 31], [3, 13], [3, 24], [3, 9], [3, 18], [3, 12], [3, 19], [3, 1], [3, 30], [3, 21], [3, 25], [3, 20], [3, 10], [3, 11], [3, 14], [3, 26], [3, 15], [3, 2], [3, 16], [3, 27], [3, 23], [3, 6], [3, 22], [3, 4], [31, 13], [31, 24], [31, 9], [31, 18], [31, 12], [31, 19], [31, 1], [31, 30], [31, 21], [31, 25], [31, 20], [31, 10], [31, 2], [31, 14], [31, 26], [31, 15], [31, 11], [31, 16], [31, 27], [31, 23], [31, 6], [31, 22], [31, 8], [31, 4], [13, 24], [13, 9], [13, 18], [13, 12], [13, 19], [13, 1], [13, 30], [13, 21], [13, 25], [13, 20], [13, 10], [13, 2], [13, 14], [13, 26], [13, 15], [13, 11], [13, 16], [13, 27], [13, 23], [13, 6], [13, 22], [13, 8], [13, 4], [24, 9], [24, 18], [24, 12], [24, 19], [24, 1], [24, 30], [24, 21], [24, 25], [24, 20], [24, 10], [24, 2], [24, 14], [24, 26], [24, 15], [24, 11], [24, 16], [24, 27], [24, 23], [24, 6], [24, 22], [24, 8], [24, 4], [9, 18], [9, 12], [9, 19], [9, 1], [9, 30], [9, 21], [9, 25], [9, 20], [9, 10], [9, 11], [9, 14], [9, 26], [9, 15], [9, 2], [9, 16], [9, 27], [9, 23], [9, 6], [9, 22], [9, 8], [9, 4], [18, 22], [18, 12], [18, 19], [18, 1], [18, 30], [18, 21], [18, 25], [18, 20], [18, 10], [18, 2], [18, 14], [18, 15], [18, 11], [18, 16], [18, 27], [18, 23], [18, 6], [18, 26], [18, 8], [18, 4], [12, 19], [12, 1], [12, 30], [12, 21], [12, 25], [12, 20], [12, 10], [12, 2], [12, 14], [12, 26], [12, 15], [12, 11], [12, 16], [12, 27], [12, 23], [12, 6], [12, 22], [12, 8], [12, 4], [19, 1], [19, 30], [19, 21], [19, 25], [19, 20], [19, 10], [19, 2], [19, 14], [19, 26], [19, 15], [19, 11], [19, 16], [19, 27], [19, 23], [19, 6], [19, 22], [19, 8], [19, 4], [1, 30], [1, 21], [1, 25], [1, 20], [1, 10], [1, 11], [1, 14], [1, 26], [1, 15], [1, 2], [1, 16], [1, 27], [1, 23], [1, 6], [1, 22], [1, 8], [1, 4], [30, 21], [30, 25], [30, 20], [30, 10], [30, 2], [30, 14], [30, 26], [30, 15], [30, 11], [30, 16], [30, 27], [30, 23], [30, 6], [30, 22], [30, 8], [30, 4], [21, 25], [21, 20], [21, 10], [21, 2], [21, 14], [21, 26], [21, 15], [21, 11], [21, 16], [21, 27], [21, 23], [21, 6], [21, 22], [21, 8], [21, 4], [25, 22], [25, 20], [25, 10], [25, 2], [25, 14], [25, 15], [25, 11], [25, 16], [25, 27], [25, 23], [25, 6], [25, 26], [25, 8], [25, 4], [20, 10], [20, 2], [20, 14], [20, 26], [20, 15], [20, 11], [20, 16], [20, 27], [20, 23], [20, 6], [20, 22], [20, 8], [20, 4], [10, 11], [10, 14], [10, 26], [10, 15], [10, 2], [10, 16], [10, 27], [10, 23], [10, 6], [10, 22], [10, 8], [10, 4], [2, 11], [2, 14], [2, 26], [2, 15], [2, 16], [2, 27], [2, 23], [2, 6], [2, 22], [2, 8], [2, 4], [14, 26], [14, 15], [14, 11], [14, 16], [14, 27], [14, 23], [14, 6], [14, 22], [14, 8], [14, 4], [26, 15], [26, 11], [26, 16], [26, 27], [26, 23], [26, 6], [26, 22], [26, 8], [26, 4], [15, 11], [15, 16], [15, 27], [15, 23], [15, 6], [15, 22], [15, 8], [15, 4], [11, 16], [11, 27], [11, 23], [11, 6], [11, 22], [11, 8], [11, 4], [16, 27], [16, 23], [16, 6], [16, 22], [16, 8], [16, 4], [27, 23], [27, 6], [27, 22], [27, 8], [27, 4], [23, 6], [23, 22], [23, 8], [23, 4], [6, 22], [6, 8], [6, 4], [22, 8], [22, 4], [8, 4]]"
995,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
996,"[[1, 4], [1, 7], [1, 5], [1, 0], [7, 0], [7, 5], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 4], [9, 2], [9, 3], [9, 6], [9, 8], [2, 8], [2, 6], [2, 3], [3, 8], [3, 6], [6, 8]]"
997,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
998,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
999,"[[7, 5], [7, 0], [7, 1], [7, 2], [7, 3], [7, 6], [7, 4], [5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
100,"[[7, 5], [7, 0], [7, 1], [7, 2], [7, 3], [7, 6], [7, 4], [5, 0], [5, 1], [5, 2], [5, 3], [5, 6], [5, 4], [0, 1], [0, 2], [0, 3], [0, 6], [0, 4], [1, 2], [1, 3], [1, 6], [1, 4], [2, 3], [2, 6], [2, 4], [3, 6], [3, 4], [6, 4]]"
1000,"[[7, 1], [7, 2], [7, 9], [7, 11], [7, 3], [7, 8], [7, 12], [5, 0], [5, 13], [5, 8], [5, 10], [5, 6], [5, 4], [0, 10], [0, 13], [0, 8], [0, 6], [0, 4], [11, 9], [11, 1], [11, 2], [11, 3], [11, 8], [11, 12], [3, 1], [3, 9], [3, 2], [3, 8], [3, 12], [10, 13], [10, 8], [10, 6], [10, 4], [13, 8], [13, 6], [13, 4], [12, 1], [12, 9], [12, 2], [12, 8], [1, 9], [1, 2], [1, 8], [2, 9], [2, 8], [9, 8], [6, 8], [6, 4], [8, 4]]"
1003,"[[1, 7], [1, 5], [1, 0], [1, 9], [1, 2], [1, 3], [1, 10], [1, 6], [1, 8], [1, 4], [7, 5], [7, 0], [7, 9], [7, 2], [7, 3], [7, 10], [7, 6], [7, 8], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 10], [5, 6], [5, 8], [5, 4], [0, 10], [0, 9], [0, 2], [0, 3], [0, 6], [0, 8], [0, 4], [9, 2], [9, 3], [9, 10], [9, 6], [9, 8], [9, 4], [2, 3], [2, 10], [2, 6], [2, 8], [2, 4], [3, 8], [3, 10], [3, 6], [3, 4], [10, 6], [10, 8], [10, 4], [6, 8], [6, 4], [8, 4]]"
1008,"[[1, 7], [1, 5], [1, 0], [1, 9], [1, 2], [1, 3], [1, 6], [1, 8], [1, 4], [7, 5], [7, 0], [7, 9], [7, 2], [7, 3], [7, 6], [7, 8], [7, 4], [5, 0], [5, 9], [5, 2], [5, 3], [5, 6], [5, 8], [5, 4], [0, 9], [0, 2], [0, 3], [0, 6], [0, 8], [0, 4], [9, 2], [9, 3], [9, 6], [9, 8], [9, 4], [2, 3], [2, 6], [2, 8], [2, 4], [3, 8], [3, 6], [3, 4], [6, 8], [6, 4], [8, 4]]"
